iter	RMSE
365	35.55235343
366	35.54215267
367	35.47153344
368	35.44680037
369	35.42509998
370	35.33773708
371	35.26984768
372	35.20710416
373	35.13717044
374	35.06141312
375	35.00590555
376	34.96389636
377	34.94331092
378	34.85917403
379	34.84906914
380	34.79896746
381	34.77919206
382	34.77126794
383	34.76731377
384	34.76483008
385	34.70961958
386	34.63607028
387	34.58961897
388	34.53818727
389	34.46069122
390	34.45597794
391	34.37225546
392	34.35771654
393	34.31579381
394	34.27300302
395	34.23301797
396	34.20096712
397	34.12211382
398	34.04499007
399	33.99013643
400	33.98061019
401	33.97358633
402	33.93264033
403	33.87448061
404	33.81687413
405	33.79258747
406	33.74556357
407	33.73981226
408	33.72896235
409	33.72000734
410	33.66847448
411	33.65034611
412	33.62012168
413	33.59378799
414	33.53754549
415	33.4688026
416	33.44116178
417	33.43164992
418	33.37578783
419	33.29134778
420	33.24525966
421	33.20656785
422	33.14606102
423	33.12436956
424	33.07871499
425	33.03257433
426	32.9884586
427	32.95166555
428	32.94883185
429	32.87554564
430	32.82454714
431	32.79122049
432	32.75080857
433	32.74869075
434	32.68713968
435	32.65257377
436	32.61545769
437	32.58767853
438	32.53808141
439	32.48069112
440	32.43233869
441	32.4038113
442	32.38621806
443	32.32197259
444	32.26422314
445	32.21971898
446	32.21404024
447	32.15740159
448	32.11401395
449	32.11039816
450	32.04805766
451	31.99611911
452	31.98030101
453	31.94126484
454	31.90571587
455	31.83180855
456	31.80351358
457	31.75837021
458	31.6846983
459	31.64222711
460	31.58352847
461	31.53207897
462	31.49774154
463	31.44048469
464	31.39175626
465	31.34461018
466	31.30945371
467	31.24213869
468	31.20914461
469	31.18150329
470	31.14587175
471	31.0937135
472	31.0813942
473	31.05264785
474	31.05072879
475	31.00752179
476	30.96720864
477	30.95276084
478	30.92980379
479	30.88251324
480	30.8539297
481	30.78249237
482	30.74817838
483	30.72387288
484	30.68944589
485	30.64106264
486	30.60516495
487	30.5520766
488	30.49869142
489	30.49539223
490	30.43362473
491	30.37229532
492	30.33060417
493	30.27865994
494	30.22607055
495	30.17030311
496	30.12697453
497	30.10128579
498	30.06410542
499	30.04012885
